utc_timestamp,BG_temperature,BG_radiation_direct_horizontal,BG_radiation_diffuse_horizontal,EE_temperature,EE_radiation_direct_horizontal,EE_radiation_diffuse_horizontal,ES_temperature,ES_radiation_direct_horizontal,ES_radiation_diffuse_horizontal,FI_temperature,FI_radiation_direct_horizontal,FI_radiation_diffuse_horizontal,GB_temperature,GB_radiation_direct_horizontal,GB_radiation_diffuse_horizontal,GR_temperature,GR_radiation_direct_horizontal,GR_radiation_diffuse_horizontal,HR_temperature,HR_radiation_direct_horizontal,HR_radiation_diffuse_horizontal,HU_temperature,HU_radiation_direct_horizontal,HU_radiation_diffuse_horizontal,IE_temperature,IE_radiation_direct_horizontal,IE_radiation_diffuse_horizontal,IT_temperature,IT_radiation_direct_horizontal,IT_radiation_diffuse_horizontal,LT_temperature,LT_radiation_direct_horizontal,LT_radiation_diffuse_horizontal,LV_temperature,LV_radiation_direct_horizontal,LV_radiation_diffuse_horizontal,NO_temperature,NO_radiation_direct_horizontal,NO_radiation_diffuse_horizontal,PT_temperature,PT_radiation_direct_horizontal,PT_radiation_diffuse_horizontal,RO_temperature,RO_radiation_direct_horizontal,RO_radiation_diffuse_horizontal,SE_temperature,SE_radiation_direct_horizontal,SE_radiation_diffuse_horizontal,SI_temperature,SI_radiation_direct_horizontal,SI_radiation_diffuse_horizontal,SK_temperature,SK_radiation_direct_horizontal,SK_radiation_diffuse_horizontal,AT_windspeed_10m,AT_temperature,AT_radiation_direct_horizontal,AT_radiation_diffuse_horizontal,BE_windspeed_10m,BE_temperature,BE_radiation_direct_horizontal,BE_radiation_diffuse_horizontal,CH_windspeed_10m,CH_temperature,CH_radiation_direct_horizontal,CH_radiation_diffuse_horizontal,CZ_windspeed_10m,CZ_temperature,CZ_radiation_direct_horizontal,CZ_radiation_diffuse_horizontal,DE_windspeed_10m,DE_temperature,DE_radiation_direct_horizontal,DE_radiation_diffuse_horizontal,DE11_windspeed_10m,DE11_temperature,DE11_radiation_direct_horizontal,DE11_radiation_diffuse_horizontal,DE12_windspeed_10m,DE12_temperature,DE12_radiation_direct_horizontal,DE12_radiation_diffuse_horizontal,DE13_windspeed_10m,DE13_temperature,DE13_radiation_direct_horizontal,DE13_radiation_diffuse_horizontal,DE14_windspeed_10m,DE14_temperature,DE14_radiation_direct_horizontal,DE14_radiation_diffuse_horizontal,DE21_windspeed_10m,DE21_temperature,DE21_radiation_direct_horizontal,DE21_radiation_diffuse_horizontal,DE22_windspeed_10m,DE22_temperature,DE22_radiation_direct_horizontal,DE22_radiation_diffuse_horizontal,DE23_windspeed_10m,DE23_temperature,DE23_radiation_direct_horizontal,DE23_radiation_diffuse_horizontal,DE24_windspeed_10m,DE24_temperature,DE24_radiation_direct_horizontal,DE24_radiation_diffuse_horizontal,DE25_windspeed_10m,DE25_temperature,DE25_radiation_direct_horizontal,DE25_radiation_diffuse_horizontal,DE26_windspeed_10m,DE26_temperature,DE26_radiation_direct_horizontal,DE26_radiation_diffuse_horizontal,DE27_windspeed_10m,DE27_temperature,DE27_radiation_direct_horizontal,DE27_radiation_diffuse_horizontal,DE30_windspeed_10m,DE30_temperature,DE30_radiation_direct_horizontal,DE30_radiation_diffuse_horizontal,DE40_windspeed_10m,DE40_temperature,DE40_radiation_direct_horizontal,DE40_radiation_diffuse_horizontal,DE50_windspeed_10m,DE50_temperature,DE50_radiation_direct_horizontal,DE50_radiation_diffuse_horizontal,DE60_windspeed_10m,DE60_temperature,DE60_radiation_direct_horizontal,DE60_radiation_diffuse_horizontal,DE71_windspeed_10m,DE71_temperature,DE71_radiation_direct_horizontal,DE71_radiation_diffuse_horizontal,DE72_windspeed_10m,DE72_temperature,DE72_radiation_direct_horizontal,DE72_radiation_diffuse_horizontal,DE73_windspeed_10m,DE73_temperature,DE73_radiation_direct_horizontal,DE73_radiation_diffuse_horizontal,DE80_windspeed_10m,DE80_temperature,DE80_radiation_direct_horizontal,DE80_radiation_diffuse_horizontal,DE91_windspeed_10m,DE91_temperature,DE91_radiation_direct_horizontal,DE91_radiation_diffuse_horizontal,DE92_windspeed_10m,DE92_temperature,DE92_radiation_direct_horizontal,DE92_radiation_diffuse_horizontal,DE93_windspeed_10m,DE93_temperature,DE93_radiation_direct_horizontal,DE93_radiation_diffuse_horizontal,DE94_windspeed_10m,DE94_temperature,DE94_radiation_direct_horizontal,DE94_radiation_diffuse_horizontal,DEA1_windspeed_10m,DEA1_temperature,DEA1_radiation_direct_horizontal,DEA1_radiation_diffuse_horizontal,DEA2_windspeed_10m,DEA2_temperature,DEA2_radiation_direct_horizontal,DEA2_radiation_diffuse_horizontal,DEA3_windspeed_10m,DEA3_temperature,DEA3_radiation_direct_horizontal,DEA3_radiation_diffuse_horizontal,DEA4_windspeed_10m,DEA4_temperature,DEA4_radiation_direct_horizontal,DEA4_radiation_diffuse_horizontal,DEA5_windspeed_10m,DEA5_temperature,DEA5_radiation_direct_horizontal,DEA5_radiation_diffuse_horizontal,DEB1_windspeed_10m,DEB1_temperature,DEB1_radiation_direct_horizontal,DEB1_radiation_diffuse_horizontal,DEB2_windspeed_10m,DEB2_temperature,DEB2_radiation_direct_horizontal,DEB2_radiation_diffuse_horizontal,DEB3_windspeed_10m,DEB3_temperature,DEB3_radiation_direct_horizontal,DEB3_radiation_diffuse_horizontal,DEC0_windspeed_10m,DEC0_temperature,DEC0_radiation_direct_horizontal,DEC0_radiation_diffuse_horizontal,DED2_windspeed_10m,DED2_temperature,DED2_radiation_direct_horizontal,DED2_radiation_diffuse_horizontal,DED4_windspeed_10m,DED4_temperature,DED4_radiation_direct_horizontal,DED4_radiation_diffuse_horizontal,DED5_windspeed_10m,DED5_temperature,DED5_radiation_direct_horizontal,DED5_radiation_diffuse_horizontal,DEE0_windspeed_10m,DEE0_temperature,DEE0_radiation_direct_horizontal,DEE0_radiation_diffuse_horizontal,DEF0_windspeed_10m,DEF0_temperature,DEF0_radiation_direct_horizontal,DEF0_radiation_diffuse_horizontal,DEG0_windspeed_10m,DEG0_temperature,DEG0_radiation_direct_horizontal,DEG0_radiation_diffuse_horizontal,DK_windspeed_10m,DK_temperature,DK_radiation_direct_horizontal,DK_radiation_diffuse_horizontal,FR_windspeed_10m,FR_temperature,FR_radiation_direct_horizontal,FR_radiation_diffuse_horizontal,LU_windspeed_10m,LU_temperature,LU_radiation_direct_horizontal,LU_radiation_diffuse_horizontal,NL_windspeed_10m,NL_temperature,NL_radiation_direct_horizontal,NL_radiation_diffuse_horizontal,PL_windspeed_10m,PL_temperature,PL_radiation_direct_horizontal,PL_radiation_diffuse_horizontal
1980-01-01T00:00:00Z,4.664,0,0,-7.06,0,0,8.066,0,0,-6.254,0,0,-1.249,0,0,9.912,0,0,-0.88,0,0,-3.021,0,0,1.292,0,0,0.301,0,0,-6.541,0,0,-7.166,0,0,-7.038,0,0,12.862,0,0,-0.031,0,0,-3.945,0,0,-3.055,0,0,-4.648,0,0,4.08,-3.64,0,0,4.97,-0.72,0,0,3.48,-6.287,0,0,4.18,-3.422,0,0,5.7291,-1.261,0,0,6.47,-2.78,0,0,6.03,-2.8,0,0,3.83,-3.99,0,0,5.42,-3.97,0,0,5.89,-2.19,0,0,5.76,-1.24,0,0,5.99,-1.36,0,0,5.52,-1.97,0,0,6.38,-1.74,0,0,5.67,-2.12,0,0,6.74,-3.03,0,0,3.01,-1.34,0,0,3.65,-1.18,0,0,6.07,0.76,0,0,3.07,0.16,0,0,5.65,-1.84,0,0,5.95,-1.53,0,0,5.97,-1.36,0,0,3.85,-2.23,0,0,6.49,-0.69,0,0,6.92,-0.18,0,0,4.75,0.32,0,0,7.06,1.47,0,0,6.54,0.31,0,0,6.57,-0.21,0,0,7.12,0.38,0,0,7.44,0.06,0,0,6.75,-0.29,0,0,6.45,-1.35,0,0,5.64,-3.53,0,0,5.87,-2.88,0,0,5,-4.96,0,0,7.29,-0.41,0,0,6.27,-1.33,0,0,6.61,-0.47,0,0,6.24,-0.66,0,0,2.34,-1.34,0,0,5.82,-1.2,0,0,4.18,-1.87,0,0,2.67,-0.537,0,0,4.73,-5.15,0,0,7.52,2.382,0,0,3.57,-3.721,0,0
1980-01-01T01:00:00Z,4.052,0,0,-7.341,0,0,7.96,0,0,-6.232,0,0,-1.377,0,0,9.369,0,0,-0.888,0,0,-2.793,0,0,1.121,0,0,0.145,0,0,-6.509,0,0,-7.371,0,0,-6.941,0,0,12.757,0,0,0.311,0,0,-4.053,0,0,-3.272,0,0,-4.554,0,0,4.03,-3.803,0,0,4.66,-1.165,0,0,3.2,-6.602,0,0,4.33,-3.36,0,0,5.7234,-1.414,0,0,6.03,-3.17,0,0,5.84,-2.87,0,0,3.45,-4.63,0,0,5.16,-4.39,0,0,6.1,-2.51,0,0,5.89,-1.35,0,0,5.94,-1.74,0,0,5.82,-2.15,0,0,6.9,-2.15,0,0,5.71,-2.07,0,0,6.6,-3.49,0,0,3.67,-1.27,0,0,4.17,-1.14,0,0,5.82,0.87,0,0,2.88,0.14,0,0,5.33,-1.72,0,0,5.95,-1.46,0,0,6.21,-1.31,0,0,3.72,-2.38,0,0,6.6,-0.61,0,0,6.95,0.02,0,0,4.63,0.39,0,0,6.98,1.55,0,0,6.59,0.06,0,0,6.6,-0.56,0,0,7.06,0.23,0,0,7.59,0.05,0,0,7.07,-0.5,0,0,6.09,-1.48,0,0,5.42,-3.74,0,0,5.66,-2.74,0,0,5.01,-4.92,0,0,7.29,-0.68,0,0,5.86,-1.62,0,0,6.19,-0.94,0,0,6.1,-0.92,0,0,2.4,-1.53,0,0,5.68,-1.37,0,0,4.19,-1.914,0,0,2.58,-0.489,0,0,4.51,-5.333,0,0,7.28,2.236,0,0,3.5,-3.806,0,0
1980-01-01T02:00:00Z,3.581,0,0,-7.591,0,0,8.008,0,0,-6.343,0,0,-1.449,0,0,9.056,0,0,-0.95,0,0,-2.597,0,0,0.98,0,0,-0.029,0,0,-6.416,0,0,-7.342,0,0,-6.856,0,0,12.674,0,0,0.568,0,0,-4.129,0,0,-3.639,0,0,-4.455,0,0,4.14,-3.969,0,0,4.67,-1.434,0,0,2.96,-6.981,0,0,4.49,-3.429,0,0,5.7342,-1.571,0,0,6.39,-3.12,0,0,5.86,-2.81,0,0,3.37,-5.18,0,0,5.24,-4.66,0,0,6.03,-2.95,0,0,6.34,-1.5,0,0,6.38,-2.07,0,0,6.16,-2.31,0,0,7.08,-2.44,0,0,5.72,-2,0,0,6.42,-3.94,0,0,3.87,-1.04,0,0,4.15,-1.11,0,0,5.22,0.77,0,0,2.35,-0.16,0,0,4.83,-2.02,0,0,6.13,-1.55,0,0,6.13,-1.43,0,0,3.54,-2.57,0,0,6.36,-0.49,0,0,6.55,0.1,0,0,4.06,0.27,0,0,6.59,1.47,0,0,7.04,-0.09,0,0,7.09,-0.87,0,0,7.34,0.26,0,0,7.35,-0.11,0,0,7.58,-0.61,0,0,6.12,-1.8,0,0,5.59,-3.79,0,0,5.38,-2.82,0,0,5.22,-4.74,0,0,6.57,-1.19,0,0,5.75,-1.83,0,0,6.03,-1.29,0,0,5.99,-1.05,0,0,2.38,-1.8,0,0,5.75,-1.49,0,0,4.16,-1.976,0,0,2.52,-0.391,0,0,4.58,-5.167,0,0,6.95,2.086,0,0,3.49,-3.868,0,0
1980-01-01T03:00:00Z,3.197,0,0,-7.716,0,0,8.065,0,0,-6.55,0,0,-1.481,0,0,8.658,0,0,-1.157,0,0,-2.568,0,0,0.944,0,0,-0.191,0,0,-6.197,0,0,-7.206,0,0,-6.761,0,0,12.622,0,0,0.61,0,0,-4.139,0,0,-4.202,0,0,-4.421,0,0,4.38,-4.076,0,0,4.62,-1.843,0,0,2.9,-7.368,0,0,4.58,-3.697,0,0,5.7345,-1.76,0,0,6.75,-3.09,0,0,5.99,-2.78,0,0,3.48,-5.43,0,0,5.37,-5.04,0,0,5.86,-3.43,0,0,6.39,-1.95,0,0,6.53,-2.46,0,0,6.18,-2.54,0,0,7.14,-2.66,0,0,5.72,-1.95,0,0,6.51,-4.23,0,0,3.54,-1.09,0,0,3.96,-1.23,0,0,5.17,0.73,0,0,2.13,-0.44,0,0,5.39,-2.03,0,0,6.61,-1.65,0,0,6.83,-1.44,0,0,3.43,-2.75,0,0,6.17,-0.42,0,0,6.21,0.07,0,0,3.62,0.1,0,0,6.42,1.35,0,0,6.92,-0.43,0,0,7.15,-1.29,0,0,7.22,0.19,0,0,7.48,-0.17,0,0,7.92,-0.66,0,0,6.01,-2.25,0,0,5.16,-3.99,0,0,5.36,-3.08,0,0,4.9,-4.83,0,0,6.4,-1.74,0,0,5.72,-2.04,0,0,5.92,-1.59,0,0,5.63,-1.21,0,0,2.33,-2.05,0,0,6.01,-1.6,0,0,4.06,-2.04,0,0,2.49,-0.354,0,0,4.31,-5.105,0,0,6.52,1.861,0,0,3.47,-3.934,0,0
1980-01-01T04:00:00Z,2.75,0,0,-7.638,0,0,8.009,0,0,-6.722,0,0,-1.433,0,0,8.335,0,0,-1.468,0,0,-2.689,0,0,0.91,0,0,-0.275,0,0,-5.899,0,0,-7.073,0,0,-6.569,0,0,12.522,0,0,0.462,0,0,-4.239,0,0,-4.732,0,0,-4.449,0,0,4.48,-4.248,0,0,4.67,-2.094,0,0,2.8,-7.849,0,0,4.58,-4.081,0,0,5.6416,-1.995,0,0,6.68,-3.19,0,0,5.75,-3.01,0,0,3.47,-5.63,0,0,5.41,-5.41,0,0,5.54,-3.88,0,0,6.09,-2.57,0,0,6.66,-2.85,0,0,6.39,-2.67,0,0,7.18,-2.81,0,0,5.63,-2.1,0,0,6.52,-4.43,0,0,3.45,-1.24,0,0,3.96,-1.41,0,0,5.29,0.76,0,0,2.14,-0.81,0,0,5.77,-2.15,0,0,6.87,-1.86,0,0,7.08,-1.47,0,0,3.39,-2.94,0,0,6.04,-0.45,0,0,6.2,-0.01,0,0,3.41,-0.1,0,0,6.13,1.15,0,0,6.83,-0.77,0,0,6.82,-1.77,0,0,6.76,-0.09,0,0,7.32,-0.22,0,0,7.28,-0.96,0,0,5.93,-2.77,0,0,5.1,-4.3,0,0,5.28,-3.41,0,0,4.89,-4.75,0,0,6.68,-2.01,0,0,5.72,-2.26,0,0,5.88,-1.79,0,0,5.47,-1.24,0,0,2.28,-2.3,0,0,6.23,-1.67,0,0,3.92,-2.106,0,0,2.48,-0.354,0,0,4.15,-5.218,0,0,6.26,1.713,0,0,3.34,-4.064,0,0
1980-01-01T05:00:00Z,2.397,0.0102,0.3956,-7.432,0,0,7.95,0,0,-6.821,0,0,-1.426,0,0,8.069,0.0521,1.3162,-1.738,0,0,-2.806,0,0,0.903,0,0,-0.282,0,0,-5.704,0,0,-6.864,0,0,-6.561,0,0,12.393,0,0,0.158,0.0005,0.0514,-4.335,0,0,-5.155,0,0,-4.517,0,0,4.37,-4.527,0,0,4.67,-2.06,0,0,2.75,-8.112,0,0,4.79,-4.177,0,0,5.607,-2.19,0,0,6.59,-3.27,0,0,5.8,-3.17,0,0,3.28,-5.82,0,0,5.43,-5.59,0,0,5.56,-4.18,0,0,6.19,-3.06,0,0,6.6,-3.09,0,0,6.5,-2.66,0,0,6.77,-2.89,0,0,6.15,-2.17,0,0,6.77,-4.51,0,0,3.45,-1.4,0,0,3.89,-1.59,0,0,4.92,0.57,0,0,1.87,-1.34,0,0,5.95,-2.5,0,0,7.07,-2.18,0,0,7.2,-1.53,0,0,3.48,-3.14,0,0,5.95,-0.52,0,0,6.34,-0.04,0,0,3.13,-0.4,0,0,5.93,0.97,0,0,6.61,-1.06,0,0,6.63,-2.16,0,0,6.56,-0.33,0,0,7.22,-0.29,0,0,7.1,-1.32,0,0,5.98,-3.24,0,0,5.08,-4.57,0,0,5.4,-3.63,0,0,4.68,-4.75,0,0,6.36,-2.17,0,0,5.8,-2.37,0,0,6.18,-1.5,0,0,5.7,-0.91,0,0,2.22,-2.55,0,0,6.6,-1.61,0,0,3.79,-2.137,0,0,2.46,-0.397,0,0,4.06,-5.298,0,0,5.85,1.596,0,0,3.16,-4.195,0,0
1980-01-01T06:00:00Z,2.487,2.1147,33.8836,-7.314,0,0,7.807,0,0,-6.876,0,0,-1.482,0,0,8.066,3.4501,42.1298,-1.989,0.1931,3.0941,-2.915,0.0401,2.1752,0.89,0,0,-0.184,0.8428,4.3465,-5.704,0.0087,0.2559,-6.753,0.0019,0.0483,-6.634,0,0,12.229,0,0,-0.162,0.2407,12.0231,-4.384,0,0,-5.416,0.1808,1.332,-4.607,0.0426,1.7088,4.42,-4.84,0.0239,0.4413,4.69,-1.88,0,0,2.68,-7.998,0,0,5.06,-4.192,0.0038,0.1368,5.5772,-2.316,0,0,6.31,-3.46,0,0,5.64,-3.33,0,0,3.02,-6.04,0,0,5.15,-5.79,0,0,5.62,-4.32,0,0,6.57,-3.28,0,0,6.68,-3.19,0,0,6.58,-2.7,0,0,6.74,-2.97,0,0,6.17,-2.37,0,0,6.49,-4.64,0,0,3.39,-1.49,0,0,3.85,-1.71,0,0,4.59,0.3,0,0,1.5,-1.83,0,0,6.1,-2.7,0,0,7.11,-2.56,0,0,7.4,-1.59,0,0,3.58,-3.33,0,0,6.07,-0.54,0,0,6.41,-0.07,0,0,2.94,-0.7,0,0,5.65,0.81,0,0,6.63,-1.05,0,0,6.61,-2.44,0,0,6.62,-0.27,0,0,7.45,-0.3,0,0,7.24,-1.43,0,0,6.02,-3.55,0,0,5.05,-4.93,0,0,5.44,-3.68,0,0,4.59,-4.74,0,0,5.94,-2.37,0,0,5.93,-2.38,0,0,5.9,-1.27,0,0,5.52,-0.75,0,0,2.3,-2.73,0,0,6.77,-1.61,0,0,3.62,-2.156,0,0,2.42,-0.421,0,0.0008,3.97,-5.423,0,0,5.52,1.505,0,0,3.05,-4.312,0.011,0.4919
1980-01-01T07:00:00Z,2.927,6.659,86.1208,-7.221,0.276,5.7,7.759,0.7364,6.3074,-6.941,0.0141,0.7144,-1.579,0,0,8.347,18.9413,114.2656,-1.456,9.6194,52.0494,-2.801,0.8621,29.319,0.796,0,0,0.839,27.6209,48.0977,-5.474,0.9448,18.2143,-6.636,0.9034,13.4459,-6.804,0,0,12.043,0.0113,0.1238,-0.258,1.0967,42.8109,-4.468,0.0043,0.2284,-4.393,25.4063,42.5939,-4.254,1.1625,29.9951,4.66,-4.703,4.6844,33.5061,4.68,-1.779,0.0168,0.57,2.6,-7.701,0.6893,10.7658,5.27,-3.951,1.6139,23.4181,5.3745,-2.439,0.1648,4.9126,6.04,-3.71,0.4378,8.4122,5.38,-3.49,0.573,7.777,2.87,-6.15,0.8118,9.9782,4.79,-6.04,0.7927,11.1773,5.47,-4.41,0.6241,14.1759,6.6,-3.35,0.4964,13.7136,6.6,-3.21,0.3994,11.1006,7.03,-2.76,0.1561,6.5339,7.19,-3.01,0.3496,9.1104,6.03,-2.68,0.2554,6.1146,6.15,-4.82,0.6157,11.7643,2.82,-1.68,0.0968,3.9432,3.39,-1.87,0.1449,4.9551,4.34,0.06,0.0068,0.4632,1.37,-2.11,0.0295,1.1805,5.76,-2.91,0.4252,5.8248,6.74,-2.9,0.1157,3.3443,7.15,-1.81,0.0637,2.8063,3.69,-3.49,0.1091,2.7109,6,-0.56,0.0236,1.6664,6.22,-0.16,0.014,1.026,2.85,-0.89,0.0179,0.9621,5.25,0.63,0.0057,0.3843,6.11,-1.26,0.0119,0.7981,6.44,-2.7,0.0355,1.4845,6,-0.44,0.0075,0.5925,7.2,-0.39,0.0111,0.8789,6.84,-1.51,0.0104,0.8396,6.13,-3.53,0.1403,3.1697,5.19,-5.1,0.1128,2.8672,5.46,-3.57,0.4847,6.1753,4.8,-4.54,0.1309,3.6291,5.77,-2.23,0.4514,11.3586,5.89,-2.27,0.1944,7.7756,5.49,-1.04,0.1926,6.7574,5.53,-0.59,0.0846,3.9254,2.51,-2.8,0.0228,0.8472,6.88,-1.61,0.0798,4.0602,3.47,-2.173,0.0066,0.2931,2.4,-0.404,0.1224,3.3002,4,-5.294,0.0849,2.4994,5.04,1.321,0.0018,0.1485,3.04,-4.174,0.6938,19.1518
1980-01-01T08:00:00Z,3.023,10.398,126.1215,-6.779,2.6294,32.1775,8.651,10.7892,58.9658,-6.857,0.5006,12.0654,-1.584,0.2142,5.8579,8.663,44.562,172.8768,0.038,41.5841,106.2609,-2.354,3.0385,68.5157,0.734,0.0065,0.3066,2.8,102.943,88.3141,-4.654,4.0573,51.4073,-6.015,5.3815,47.2635,-6.861,0.1315,2.2299,12.381,11.2534,36.8352,-0.215,2.8222,79.1826,-4.362,0.5903,12.8326,-2.011,115.8052,68.345,-3.54,3.9085,70.0679,4.84,-3.835,30.1528,90.8233,4.97,-1.09,1.0475,24.1737,2.43,-6.669,8.6186,64.3156,5.82,-2.905,9.1172,74.3132,5.4239,-2.204,2.0364,38.6062,6.11,-3.4,6.9544,58.6456,5.47,-3.06,9.9058,59.2442,2.94,-5.18,11.7355,64.5245,4.79,-5.43,10.7765,65.4935,5.55,-4.09,3.9536,58.6764,6.62,-3,3.8054,59.5146,7.14,-2.83,3.2718,54.5782,7.57,-2.61,1.2382,37.2618,7.74,-2.7,3.1534,50.4666,6.5,-2.53,3.7512,47.3988,6.46,-4.43,6.7109,62.5391,2.72,-1.27,1.0613,28.7887,3.28,-1.49,1.7342,35.5158,4.15,0.16,0.5817,19.6283,1.74,-1.92,0.9962,25.0938,5.58,-2.64,7.8646,51.7054,6.46,-2.99,3.0301,41.1899,6.61,-2,1.6594,35.7606,3.93,-3.17,2.9721,35.3979,5.87,-0.49,0.5297,23.0603,5.92,-0.15,0.4492,20.1308,2.94,-0.69,0.6891,21.9909,4.88,0.56,0.7091,21.3609,6.25,-1.29,0.4056,19.1944,6.69,-2.68,1.0291,27.7109,5.87,-0.52,0.3272,17.1828,6.82,-0.43,0.4422,20.4078,6.57,-1.6,0.4489,20.9811,6.44,-3.3,3.3187,40.1413,5.41,-4.8,2.467,37.363,5.64,-2.94,7.5977,52.3923,5.11,-4.02,2.0729,37.6771,5.97,-1.55,2.8926,50.9074,6.2,-1.9,1.355,39.935,5.4,-0.59,1.4844,38.8156,5.7,-0.29,0.9619,30.7181,2.87,-2.43,1.1614,24.5786,6.7,-1.51,1.0355,32.6645,3.38,-2.034,0.8823,18.4301,2.42,0.29,2.2876,38.0829,4.34,-4.54,2.0921,36.0938,4.83,1.298,0.2223,12.5921,3.04,-3.534,3.1822,56.4284
1980-01-01T09:00:00Z,2.973,14.6932,156.2957,-6.188,6.5141,54.089,9.879,46.3259,124.4891,-6.585,1.3634,26.0927,-1.122,2.222,37.5279,9.012,63.311,206.2148,1.313,110.1433,130.2701,-1.577,6.5318,104.2677,0.962,1.315,22.42,4.352,181.9109,105.704,-3.897,11.1061,82.411,-5.188,8.6868,67.2355,-6.787,2.3621,20.9055,13.423,76.8389,92.9476,-0.092,5.5566,111.5644,-3.875,2.3433,36.1262,0.107,222.8144,66.6851,-2.733,7.6644,103.7281,5.43,-2.804,61.2306,126.721,5.2,-0.234,2.9362,56.8181,2.52,-4.766,38.955,118.8721,6.13,-1.887,15.098,109.3193,5.6136,-1.616,6.3773,78.7816,6.51,-2.58,24.2214,108.1686,6,-2.06,27.7673,104.6427,3.35,-3.6,46.432,112.518,5.12,-4.16,42.0614,113.7286,5.61,-3.54,9.6244,100.1156,6.8,-2.38,10.4915,103.9285,7.69,-2.29,6.8089,90.9511,7.86,-2.38,3.4532,72.2768,8.24,-2.25,8.7814,93.3286,6.82,-2.07,12.2064,92.0736,6.52,-3.65,25.1913,113.8987,2.85,-0.67,4.9891,66.8409,3.38,-0.85,6.6803,73.9897,4.3,0.61,4.3355,61.4245,2.4,-1.12,2.2729,50.7071,6,-1.72,23.6072,95.5528,6.45,-2.66,10.8545,85.7155,6.68,-1.81,6.186,77.974,4.22,-2.51,10.7506,73.4194,5.66,-0.28,1.9707,54.8193,5.88,0.07,1.667,49.313,3.21,-0.11,2.797,55.063,5.1,1.07,3.2342,57.3558,6.34,-0.91,1.279,46.191,7.01,-2.06,3.2009,62.4291,5.74,-0.34,1.0572,42.1528,6.84,-0.24,1.5809,49.7691,6.31,-1.52,1.4818,49.7682,6.58,-2.75,14.2313,88.1587,5.6,-4.18,10.726,86.214,5.97,-1.98,24.95,99.06,5.19,-3.41,9.2484,87.1216,5.73,-0.98,5.5679,83.0621,6.43,-1.53,2.4309,65.1691,5.83,0.03,2.7227,64.9573,5.79,0.11,2.7881,62.4819,3.2,-1.5,4.1653,58.6247,6.82,-1.22,3.9504,71.9696,3.3,-1.543,4.5477,52.5683,2.57,1.284,8.3065,87.9013,4.76,-3.647,9.1215,85.3981,5,1.608,0.9646,38.4399,3.02,-2.746,6.0893,85.6403
